id	lat	lng	households	buildDate	score	m2	p	min_sales	max_sales	avg_sales
14030	37.48850924	126.8907993	498	200705	4	66	20	37900	46000	39000
11067	37.5222132	126.906709	115	199112	4.3	92	28	34200	43300	37500
10053	37.49495871	126.9101269	669	200508	4.2	78	24	45900	55100	52000
924	37.49729935	126.9122954	214	198308	3.5	74	22	21500	32500	28500
11264	37.52598	126.886765	116	200511	4.5	75	23	52200	57000	54500
20015	37.52640136	126.8941787	125	200911	5	107	32	53700	87500	55000
81624	37.51720106	126.91272	149	201206	0	23	7	13300	13600	13500
5606	37.49302545	126.9081753	217	199902	4	78	24	36200	47600	41000
6279	37.51872157	126.8726338	205	200311	0	78	24	55100	117200	75000
6101	37.51653835	126.9133	136	200207	4	107	32	44100	44100	44000
10016	37.48801833	126.8939253	111	200410	5	82	25	36200	43200	40500
2866	37.5260455	126.885621	179	200006	4.5	83	25	37700	52200	48000
1330	37.5251933	126.9016966	338	198602	3.6	88	27	43100	47500	46000
37984	37.5235179	126.905614	183	202010	0	83	25	70500	90500	82000
2599	37.48803842	126.89625	591	199205	4	76	23	23500	44600	28500
6268	37.48773178	126.8918995	1244	200405	4.1	74	22	37800	60100	48500
51889	37.52655343	126.8871509	64	200806	5	97	29	32600	100000	35500
10609	37.5266784	126.887854	170	200410	4.3	74	22	49000	52100	51000
6344	37.51813288	126.8714946	292	200406	4.4	108	33	61500	76200	67500
4148	37.49145871	126.8775017	726	198707	3.2	46	14	13500	24400	18000
531	37.52283435	126.8765998	277	199706	4.3	84	25	47800	75400	63000
5687	37.52149883	126.8746653	68	200202	2	93	28	47000	60900	58000
1600	37.49479792	126.8724664	296	199511	4.4	75	23	26600	39200	35000
1390	37.49474004	126.9116923	880	199602	4.7	107	32	49200	49500	49500
2890	37.5272177	126.8883445	179	199807	4.2	81	25	38700	48000	42500
36952	37.52375793	126.9070587	1221	201708	4.5	82	25	60300	151000	79500
1207	37.52762731	126.8936068	284	201007	4.2	71	21	53300	68100	59500
33232	37.5237999	126.8769989	248	201506	4.3	110	33	114200	170200	123000
3982	37.49292264	126.9103962	174	199501	4	74	22	33500	67400	46000
5814	37.4959776	126.9135499	295	200108	4.3	109	33	51300	59400	55000
532	37.52782623	126.8956338	176	197905	3.2	80	24	36700	49200	45000
933	37.52182903	126.8733797	156	199012	4.3	91	28	55600	81500	58500
17523	37.48734925	126.8995029	232	200809	4.3	107	32	46600	64200	48000
1610	37.49028319	126.8769157	829	199805	3.9	82	25	25000	37900	30500
567	37.52832103	126.8927777	213	199805	4.6	84	25	37800	44400	41500
6693	37.48667008	126.8976178	100	200304	3.6	74	22	35000	45800	44500
508	37.5280213	126.898271	392	199709	4.3	89	27	41300	52400	47500
11058	37.48607243	126.8902827	660	200607	3.9	53	16	25800	55200	31500
6457	37.52155741	126.8721539	590	200207	4.1	86	26	59700	107400	91500
215	37.52350223	126.8742592	262	199406	4.1	103	31	70500	70500	70500
6161	37.49433064	126.9136603	734	200308	4.2	74	22	41500	65600	49500
892	37.49226762	126.9116092	1335	198809	4	84	25	34300	63500	50000
33319	37.52750015	126.9020004	162	201511	4.3	76	23	57000	67900	65000
18443	37.52791357	126.9007925	299	201002	4.5	108	33	64900	120000	72500
70106	37.4889744	126.877332	98	202005	5	73	22	30000	30000	30000
3770	37.528934	126.896137	116	198603	3.8	72	22	29100	39300	36500
4402	37.48735993	126.9036684	110	198109	3.3	66	20	15600	20900	18000
70130	37.52416187	126.9098702	53	201812	4.3	31	9	26000	35400	32500
6313	37.5253242	126.8761024	108	200310	4.3	102	31	73900	91200	78000
5994	37.52800818	126.9018785	292	200209	3.9	75	23	48800	65900	54500
6140	37.4894072	126.9084239	427	200302	3.8	79	24	38300	75200	45500
16373	37.52318311	126.8724317	34	200211	0	32	10	17000	46500	34000
14822	37.48655162	126.9024347	155	200709	4.2	102	31	45700	55500	47500
2853	37.528061	126.902638	265	199909	3.9	83	25	42100	52200	48000
9104	37.52162402	126.8704434	170	200403	4.7	98	30	55500	178900	111000
6142	37.52247913	126.8713197	49	200209	4.3	103	31	69900	69900	70000
4437	37.52527584	126.8746771	224	199710	4.3	92	28	53400	90700	67500
9109	37.48789955	126.9069377	545	200608	4.2	106	32	57500	65400	61500
14824	37.48600365	126.90225	159	200709	3.8	108	33	44600	58500	56000
6280	37.52425663	126.9112728	118	200403	3.8	107	32	43100	43400	43500
5514	37.52346708	126.8717389	209	199607	3.5	82	25	56000	69600	65500
6026	37.52266196	126.8704325	312	200304	4.3	87	26	52500	155800	113000
36912	37.5289081	126.902773	198	201707	0	110	33	81500	85800	84000
50192	37.4862404	126.904812	274	202204	0	0	0	NaN	NaN	NaN
4455	37.52566413	126.873794	179	199903	4	82	25	46500	100600	72500
15976	37.52817428	126.9067067	64	200510	5	66	20	25000	57800	49500
1463	37.48632644	126.8773789	139	198706	3.7	72	22	16700	28600	21500
6073	37.5268587	126.874487	466	200307	4.3	177	54	97700	162900	130000
6640	37.52411433	126.8703893	576	200611	4.5	120	36	90900	203000	134000
1370	37.52598732	126.8727029	242	199712	4.6	78	24	59200	93500	76500
9089	37.48594985	126.9070351	135	200310	4.2	82	25	43500	46400	45000
11009	37.486279	126.875991	454	200606	4	94	28	32600	37500	33500
17522	37.52585602	126.8712769	258	200901	4.7	140	42	127100	276000	154000
17521	37.52599561	126.8703815	264	200901	4.9	139	42	163200	258000	177000
5839	37.52926407	126.9084793	801	200206	4.4	81	25	44500	67700	57000
14053	37.46465264	126.8931264	48	199809	0	77	23	17000	24000	21500
135	37.46226425	126.8903854	996	200209	3.5	80	24	29600	34400	32000
4330	37.46108025	126.8922679	109	199603	0	97	29	24000	36300	33000
9158	37.46578348	126.8922114	49	199805	0	85	26	25600	33500	26000
19335	37.4610125	126.8930683	187	200804	4	109	33	46700	48300	47000
9111	37.46477111	126.8887223	554	200410	3.6	110	33	40300	40300	40500
5438	37.46620716	126.8904791	90	200104	4.5	72	22	21900	42000	31000
3814	37.46714993	126.8927882	154	199809	4	87	26	34800	34900	35000
27614	37.46701417	126.8941042	49	200511	4	96	29	39300	41500	40000
36208	37.4597213	126.894041	1743	201611	4.1	81	25	45600	62400	54500
37895	37.4658298	126.896185	432	201911	0	85	26	28300	79600	38500
3815	37.46778955	126.8907074	98	199606	4.3	80	24	30400	32600	31500
3818	37.46745827	126.8950079	214	199908	3.8	79	24	31700	37800	35000
38442	37.46011734	126.8968048	1236	201810	5	84	25	44600	55100	48500
3817	37.46834333	126.893293	245	199912	4.3	80	24	27800	33100	31000
36950	37.45816422	126.8940277	292	201709	4.9	81	25	48100	59400	54000
1020	37.46008372	126.8864823	840	199011	3.3	50	15	14900	43900	21500
21246	37.46922855	126.891786	48	198902	4.3	41	12	11600	11600	11500
3816	37.47001103	126.8922189	154	199710	3.6	80	24	22300	34000	28500
9039	37.46731407	126.8991047	125	200206	5	73	22	25500	41300	32500
70133	37.46116657	126.9002794	96	199312	3	74	22	19500	27000	22500
10021	37.45772251	126.8977115	229	200405	4.1	69	21	30700	40100	38500
6215	37.47124534	126.8941344	136	200307	4.8	80	24	28800	38800	36500
1282	37.4553836	126.889882	1000	199108	4.2	106	32	31900	44600	35500
7923	37.46105972	126.8820907	2392	199011	3.9	59	18	19400	37800	29000
12398	37.45599365	126.8870239	47	200207	4	103	31	36700	36700	36500
1016	37.46496609	126.8816776	1080	199006	3.5	52	16	15600	22100	18500
382	37.45607236	126.8983015	639	198012	3.3	58	18	11400	23700	14500
3794	37.4554996	126.8867197	216	200006	4.2	85	26	36000	45300	40000
16710	37.47054728	126.899548	41	200505	0	75	23	28400	33100	31000
11994	37.45612027	126.8995357	112	200306	4	56	17	20600	37100	23500
6128	37.4545312	126.8878605	763	200311	4.4	80	24	33700	50500	42500
2591	37.45762556	126.8825843	1680	199003	4	63	19	18200	37300	26000
543	37.47289857	126.8929971	210	199807	4.2	82	25	25000	36900	30500
4298	37.45459055	126.8976661	173	199609	3.6	82	25	13000	13000	13000
1081	37.45909403	126.8806153	1342	199003	3.6	63	19	17600	32700	26500
11884	37.45347267	126.8889922	218	200510	3.7	84	25	33700	51200	40000
1010	37.4653855	126.8794343	2032	199003	3.8	60	18	16600	36300	25000
4336	37.45325926	126.8881652	247	199807	4.1	85	26	33400	33900	33500
79603	37.4527291	126.888826	45	201407	4	65	20	21700	39500	32000
324	37.4748702	126.892278	1495	199803	3.9	81	25	30300	43800	34500
11883	37.45209238	126.8890576	406	200602	4.1	76	23	38100	46200	43500
4408	37.4600943	126.878117	1260	199003	3.7	52	16	16300	22400	18000
1055	37.46380855	126.8775062	1346	198910	3.4	60	18	16800	26400	22000
16120	37.46907766	126.9049037	39	200311	2.5	60	18	11500	22500	20500
48	37.45288311	126.8986811	260	198212	3.7	56	17	16500	27000	22000
12191	37.4733363	126.90012	48	200311	0	77	23	18000	23000	22000
26679	37.47208485	126.9022365	32	200202	0	67	20	19500	31700	22000
51744	37.4728102	126.901252	68	202008	5	55	17	27000	27000	27000
11990	37.46931937	126.9052018	48	200208	3	83	25	20000	29200	23500
5832	37.47549409	126.8936762	56	199803	3.5	75	23	21000	25500	25000
18777	37.45178447	126.8873944	731	200912	4.4	77	23	43300	52500	48500
1092	37.46763596	126.877423	1818	199009	3.4	63	19	18600	34900	25500
12321	37.45971972	126.9071309	202	200601	4.2	77	23	28700	34700	31500
25043	37.475439	126.8965795	38	200407	3.5	89	27	23000	28000	27000
3874	37.46315515	126.9081168	185	200009	4.3	85	26	28300	44300	32000
1044	37.4627906	126.8759615	2220	198910	3.4	52	16	14500	22300	17500
10022	37.46032934	126.9078129	76	200408	4.3	76	23	21000	28500	26000
4323	37.46994737	126.906327	106	199708	3	78	24	24000	31100	27000
658	37.45091825	126.8979242	233	198608	4.3	75	23	25400	29800	27500
1033	37.46595808	126.8755132	866	198910	3.8	63	19	16200	29800	23500
58117	37.47678908	126.8939378	48	198001	0	55	17	13500	13500	13500
19263	37.45190263	126.8828916	609	201006	4.5	124	38	48400	53000	51500
20055	37.44971292	126.8920944	859	201010	4.3	80	24	39700	48900	45500
3813	37.47671437	126.8960486	98	199508	4.6	81	25	24200	24200	24000
20227	37.4759171	126.8993147	246	201109	4	86	26	41800	45400	43000
4331	37.46327871	126.909446	786	199909	3.8	79	24	25100	43700	32500
26776	37.46186976	126.9097506	38	200305	0	79	24	20000	21200	21000
22999	37.4739931	126.9044	31	200406	0	88	27	20000	24000	23500
4359	37.45459799	126.906649	123	199812	3.8	81	25	24000	38300	29500
4380	37.45588556	126.9078228	79	197510	3.7	41	12	8100	10000	8200
2614	37.46495065	126.8737198	1980	198910	3.5	52	16	14900	21100	18500
9893	37.47668571	126.9004442	49	200307	0	52	16	14500	39100	21000
1131	37.47220492	126.8764976	1568	199211	4.2	107	32	41500	48900	42000
18776	37.44990938	126.8826778	413	200912	4.5	99	30	50800	51800	51500
6468	37.47739914	126.9002398	341	200210	3.4	79	24	31600	35500	32500
7129	37.47889775	126.895304	96	199802	4	84	25	25100	29100	27500
58170	37.44900223	126.9003383	34	199111	3	60	18	15900	26200	24000
336	37.44812576	126.898692	986	198202	3.6	55	17	11900	24800	17000
75078	37.47692328	126.9033426	42	201904	4.5	44	13	40700	40700	40500
4203	37.47810597	126.9007589	124	199809	3.3	84	25	21600	36100	29500
18025	37.47182065	126.8743775	2072	200911	4.7	82	25	50900	130900	64500
4322	37.47676443	126.9041071	49	199712	3	72	22	16000	30400	26500
6694	37.47945756	126.8966418	240	200312	3.7	77	23	23400	44400	40000
9371	37.47669642	126.9046905	45	199610	3	55	17	13100	24600	19500
171	37.4705205	126.9111058	120	198407	3.3	72	22	14800	16000	15500
9892	37.47851731	126.9013282	46	200212	5	83	25	22500	35700	30000
18160	37.46923785	126.8722204	1248	200911	4.3	82	25	53500	89700	61500
18314	37.45349033	126.9097245	112	200801	4	75	23	34000	44700	41500
1460	37.45402446	126.9106868	197	199606	3.3	74	22	22300	29400	28000
9944	37.47680609	126.9066214	36	200009	2	76	23	26600	26800	27000
800	37.47214641	126.9117641	373	199802	4	84	25	23600	44500	30500
23102	37.4773108	126.906893	42	200405	0	65	20	24900	26600	26000
19917	37.4464015	126.901168	1764	201408	4.1	82	25	45700	72000	52000
19475	37.4444669	126.891845	701	201003	3.9	125	38	50000	66100	55000
23827	37.44607096	126.9023879	82	201211	4.7	90	27	37600	43200	40000
18440	37.48237829	126.8983292	58	200804	0	104	31	54000	56200	55500
11993	37.45144124	126.9118607	114	200309	4.3	91	28	36100	39400	38000
5227	37.45347518	126.9135627	140	198404	0	67	20	8200	8200	8200
9925	37.45100851	126.9115357	97	200404	4.5	75	23	34500	54500	47500
14147	37.48270762	126.8999297	65	200010	5	82	25	26900	43900	35500
52	37.44936804	126.9107059	619	198910	2.7	57	17	16900	42500	23000
1018	37.47543576	126.8712693	1800	198607	4.1	71	21	27400	36300	33000
47	37.4763131	126.9123199	492	198410	3.5	56	17	15900	30400	20500
8460	37.47480057	126.9139089	114	200212	4	83	25	34000	45000	43000
420	37.48250871	126.9034349	280	198210	3.6	77	23	26600	30900	28500
15965	37.44793359	126.9106579	206	200611	3.9	80	24	29500	40200	39500
11722	37.47912287	126.9104851	1456	200506	4.2	79	24	50900	75000	59500
51830	37.44684801	126.9096556	48	200505	0	100	30	20500	41800	23000
5297	37.47708859	126.9131737	171	199603	4	77	23	22400	39500	31000
6010	37.44934146	126.9137437	671	200212	4.2	84	25	27700	44700	37000
11995	37.44427605	126.9067387	222	198811	5	66	20	13000	20000	14500
1019	37.47945129	126.8718548	2460	198607	4.2	93	28	34500	51200	37500
51417	37.4839814	126.905132	1143	202209	0	0	0	NaN	NaN	NaN
80638	37.4435434	126.90718	57	198606	0	62	19	11500	25000	13500
58145	37.44299099	126.9073908	84	198411	0	70	21	12000	16500	15500
4324	37.44168683	126.904857	35	199604	0	66	20	9600	14900	12500
57981	37.48297122	126.9094957	40	199307	0	70	21	28500	30800	30000
8981	37.48418066	126.9075348	119	200306	4	86	26	29200	56400	37000
6110	37.48341543	126.9106971	304	200304	4.2	103	31	52600	55200	54000
4306	37.4844975	126.908897	112	199612	4.5	86	26	26300	48000	34500
20943	37.48475167	126.9095603	36	201004	5	82	25	29500	50200	46000
1091	37.4827008	126.870672	580	198509	3.6	45	14	4900	5500	5200
9076	37.48471634	126.9104965	91	200401	4.3	71	21	32000	39600	37500
1177	37.50696557	126.8949119	481	199810	4.2	80	24	43500	52400	47000
4105	37.50607683	126.8886294	1252	200012	4.4	81	25	44000	83900	56500
18839	37.5080821	126.888334	524	201107	4.6	83	25	60200	196300	88000
1144	37.50916801	126.8953431	200	199711	4.3	58	18	15500	44100	30000
1440	37.50553179	126.8956151	1162	199710	4.3	56	17	25800	54800	43500
6520	37.50355726	126.89213	299	200402	4.2	117	35	52800	53200	53000
4358	37.50764336	126.8873422	120	199707	3.9	90	27	39800	47900	43000
17997	37.51049613	126.8894507	90	200809	4.2	103	31	91000	98400	96000
4338	37.50396885	126.8890261	344	198506	4.4	68	21	32600	50300	38000
1259	37.50754809	126.8974988	142	199808	3.8	78	24	31600	40100	36000
10242	37.5072809	126.886619	304	200604	4.2	106	32	51100	51200	51000
4321	37.50255879	126.8919505	285	199511	4.2	74	22	29300	37700	33500
1421	37.50276662	126.8946147	280	199211	3.5	102	31	38000	38000	38000
647	37.50384238	126.8966082	220	199510	4.4	76	23	36300	40300	38500
3723	37.50854657	126.8858932	655	200005	4.1	85	26	44700	71100	55500
6009	37.51060178	126.8868446	853	200305	4.6	114	34	72300	112000	85000
2855	37.5126577	126.891477	390	198305	3.7	67	20	13900	30900	20500
1416	37.50222622	126.8948416	476	199204	4.1	81	25	33000	42600	33500
1519	37.50481277	126.8858491	450	199401	4.4	95	29	44500	44500	44500
4364	37.50917096	126.8987317	346	200001	4	84	25	34300	66500	43000
5022	37.50199368	126.8888435	73	199804	4.5	137	41	39500	48500	46500
17525	37.5132423	126.890391	91	200805	3.3	107	32	48300	48300	48500
12378	37.50115271	126.8913961	155	200611	3.8	125	38	47900	50100	49000
4357	37.50366299	126.8857468	124	199807	3.9	79	24	37300	40000	38500
10462	37.50157909	126.8887175	56	200009	4	99	30	26800	26800	27000
17511	37.50684372	126.8840861	118	200709	4.3	101	31	62200	63000	62500
889	37.51153803	126.8860198	169	199212	3.5	89	27	39500	42500	41000
10461	37.50141704	126.8888489	54	200107	3.5	74	22	15200	23500	18500
4312	37.50101413	126.8896411	67	199712	4	109	33	28000	41900	38500
4044	37.50955045	126.8841996	813	200011	4.2	81	25	48900	87400	63500
5666	37.5137144	126.889423	382	200109	3.6	74	22	31900	38100	36000
4313	37.50044659	126.8916867	82	199612	4.5	84	25	27400	34500	29000
894	37.5053269	126.9004153	688	198609	3.9	67	20	26500	35900	31000
26830	37.50036928	126.8899361	104	199912	5	171	52	43900	54200	46500
3790	37.51217902	126.8854804	239	199611	3.7	101	31	44400	44500	44500
23253	37.51109643	126.8998194	836	201403	4.2	77	23	38100	93000	59000
17524	37.5140758	126.888506	121	200805	4.7	109	33	49500	49500	49500
1511	37.50349931	126.8842089	718	199911	4.5	80	24	40100	64800	47000
4384	37.50009572	126.8903075	272	199607	4.3	84	25	28900	39200	34000
145	37.49984153	126.8921489	166	199706	3.8	79	24	27900	29900	29000
6306	37.50848585	126.8827716	411	200406	4.3	107	32	57600	70200	62000
6213	37.50568198	126.8828212	96	200308	5	105	32	66600	66600	66500
1387	37.5119724	126.8842547	260	199904	4	79	24	37800	40000	38500
44	37.5048028	126.9013965	386	198512	3.7	79	24	28000	38600	34000
12232	37.49961265	126.8901634	77	200401	5	90	27	17500	43500	28500
12215	37.49943678	126.8909508	160	200604	4.2	86	26	34400	48300	44000
2644	37.51104128	126.8829531	1095	199911	4	80	24	45100	74200	53500
3792	37.51262826	126.8841813	154	199412	4.3	78	24	38700	41700	40500
4121	37.5155602	126.89289	103	199812	3.5	78	24	38500	53800	45500
3791	37.51301766	126.8843481	284	199312	4	102	31	47900	48000	48000
11025	37.5025466	126.8829483	92	200608	4.3	106	32	39000	39000	39000
11031	37.50395469	126.8818558	96	200610	4.5	106	32	40200	41500	41000
12219	37.49844599	126.891287	31	200311	4.5	94	28	53300	53300	53500
19800	37.49828402	126.8915224	102	200311	4	86	26	30100	30100	30000
6203	37.50703859	126.8807245	362	200308	4.5	107	32	55800	55800	56000
7133	37.50084661	126.8840683	125	200612	4	81	25	30700	53200	37000
4135	37.5164251	126.892795	270	198312	4.3	102	31	45900	48600	46500
912	37.50674226	126.9035259	321	199310	4.1	102	31	35500	35500	35500
21943	37.5001856	126.899262	44	200801	5	80	24	24000	33200	28000
2643	37.50584553	126.8805907	2298	199911	4.1	78	24	40500	64500	50500
5848	37.51185181	126.9023701	2462	200205	4.2	85	26	47200	54000	50000
5731	37.51607101	126.8968311	1302	200111	4.4	115	35	63900	109500	74000
7167	37.49973618	126.8993732	80	198901	3	42	13	8000	30500	24500
11322	37.4998952	126.884115	299	200705	4.1	111	34	48000	116000	55000
12131	37.51727403	126.8920017	54	200412	4	109	33	77100	79900	79000
4123	37.5169974	126.88814	200	200001	4.2	81	25	45100	48000	46000
2854	37.51758488	126.8929967	367	198807	4	80	24	36000	49900	41000
37929	37.5039335	126.904281	612	201902	3	85	26	47600	60700	53500
12210	37.5017431	126.9030528	134	200306	3.7	72	22	34100	36700	36000
15048	37.49689994	126.8913751	206	200205	4.3	43	13	14600	20500	19000
4393	37.49706151	126.8946725	591	198701	3.7	73	22	20100	38000	27000
37180	37.51701736	126.8870087	222	201711	4.9	80	24	56000	61800	61000
20066	37.49660154	126.8921762	42	200911	4.2	112	34	39500	39600	39500
2861	37.5161514	126.884442	166	199111	3.5	94	28	40900	41000	41000
6577	37.49887466	126.8835059	109	200212	4.3	104	31	39900	41000	40000
2857	37.5169681	126.88581	383	198811	4	88	27	32600	33300	33000
6094	37.5183614	126.8908644	776	200306	4.6	111	34	68500	89100	73500
4120	37.518424	126.892414	141	199804	4	82	25	39400	63600	47500
2615	37.49610859	126.893059	397	198806	4.4	76	23	24900	32600	29500
5638	37.50690965	126.8779832	204	200109	4.3	115	35	48700	56300	54500
14158	37.49602084	126.891675	166	200506	4	88	27	31000	31400	31500
12207	37.51834366	126.8887466	48	199804	4	84	25	28600	28600	28500
2860	37.5172915	126.884763	160	198408	3	103	31	25100	42300	33500
10015	37.49563601	126.892553	81	200402	3	44	13	16000	44100	35500
3758	37.49573367	126.8890383	98	199810	5	81	25	31400	43900	37000
4122	37.517157	126.901414	101	199909	4	72	22	34900	42400	39000
2862	37.5175063	126.883303	282	199205	3.9	103	31	34000	34000	34000
14141	37.49514657	126.8894146	39	199612	3.5	108	33	27900	40600	35000
421	37.50733336	126.8764715	824	198907	3.7	50	15	16800	32100	26500
5573	37.49884648	126.8805521	597	200109	3.9	85	26	35100	40800	39000
15662	37.5190611	126.897545	134	200609	4.4	111	34	65400	66100	66000
70841	37.52022577	126.8920563	49	201509	0	66	20	38300	54700	49000
15437	37.51954208	126.8972969	67	200508	5	112	34	62800	63200	63000
33267	37.50490189	126.9079971	949	201512	4.4	82	25	52800	70300	61500
2863	37.5184393	126.8838	270	199707	3.9	71	21	32000	51800	39500
2601	37.49532355	126.8860309	340	198406	3.8	78	24	16500	23800	20500
2864	37.5190939	126.88523	304	199705	4.4	77	23	35800	45900	42000
2887	37.4963307	126.900859	435	198511	4.2	70	21	26300	32500	30000
8909	37.50554874	126.8758772	189	199812	4.4	89	27	28300	33700	30500
12223	37.51386252	126.9064124	90	196912	2	38	11	10200	10200	10000
38244	37.50298309	126.9078293	1008	202002	0	79	24	47500	74500	55500
16401	37.49562814	126.900012	120	199211	2	95	29	41700	41700	41500
12233	37.49408383	126.8938308	118	198712	3	73	22	20500	20500	20500
2858	37.5199538	126.886452	170	199609	3.8	82	25	34000	72900	56500
2856	37.5185825	126.882821	218	199810	4.1	75	23	33300	52300	42000
4374	37.50137165	126.9072467	130	198106	4.3	54	16	12000	19500	15500
4373	37.5192711	126.884019	186	198501	4	55	17	20200	44000	36500
6574	37.49653017	126.8816188	216	200411	4	68	21	28900	36000	34000
50089	37.5200222	126.885449	263	202009	0	79	24	60500	75000	61500
9048	37.5211149	126.892896	536	199901	4.3	46	14	19500	24700	21000
2852	37.5207215	126.896336	461	199708	4.6	82	25	39500	72000	49500
4391	37.51995821	126.899242	109	199608	4	88	27	28700	43000	37500
18432	37.49335879	126.8931307	129	200905	3.3	65	20	29000	45800	43500
2859	37.5209278	126.887961	134	199106	4.5	101	31	53600	53600	53500
17715	37.52001306	126.900165	167	200801	3.8	79	24	40700	62200	45000
3923	37.5195376	126.882819	264	198612	3.9	85	26	34400	46200	41000
17716	37.50296285	126.9096062	284	200806	4.1	106	32	52800	82900	61000
3711	37.52163848	126.8881176	165	199612	4.1	78	24	29700	78900	50500
24060	37.49511504	126.9027357	185	201307	4	82	25	41000	53000	48500
16996	37.49567445	126.9036984	157	200510	4	102	31	41800	41900	42000
15595	37.49961004	126.908226	43	200508	5	89	27	30000	38100	35500
3924	37.520407	126.882824	390	198710	4.4	59	18	21700	46800	32500
3710	37.51576665	126.8763716	420	199609	4.4	107	32	58200	61800	59500
22596	37.51118077	126.9106006	78	201310	4	107	32	47700	49700	48000
70147	37.49225537	126.8885956	79	201004	0	87	26	35000	52500	47000
2600	37.49201172	126.8940689	427	199206	3.9	75	23	22600	38800	31000
21620	37.49538317	126.9044949	37	200702	2	47	14	17000	49000	38500
731	37.5221856	126.886543	495	198204	4	72	22	28500	37300	30500
4157	37.49827967	126.8761064	116	199410	4.2	94	28	24900	26300	26000
4401	37.49447775	126.903501	143	199812	3	82	25	31400	57000	36000
4392	37.4947704	126.9043871	234	199903	4.4	80	24	23600	50000	31500
21308	37.49822142	126.8755501	46	200706	4.5	101	31	35100	36000	35500
4406	37.52301442	126.8872829	95	199410	4.3	80	24	36800	37100	37000
2888	37.5015466	126.911075	518	197412	3.2	49	15	7100	19900	8400
38075	37.5039035	126.912039	1476	202010	0	62	19	46000	99500	66500
1601	37.49783561	126.8753789	105	199405	4	102	31	27000	27400	27500
2598	37.49103115	126.8898187	493	198412	3.3	68	21	20200	27300	24500
2618	37.49678039	126.8760998	579	198711	4	79	24	23900	32400	29500
463	37.52227862	126.8829853	417	199011	3.9	68	21	27800	35800	31500
806	37.51761829	126.8755948	270	199211	3.9	99	30	44500	44500	44500
50108	37.52339547	126.8862733	308	202103	0	35	11	30000	95000	72500
1346	37.52402332	126.8948654	783	199406	4.2	101	31	52000	52000	52000
4153	37.49761865	126.8747007	256	199309	4.3	101	31	30800	31500	31500
16695	37.52410071	126.888856	51	200510	0	77	23	28500	51000	49000
6192	37.4905171	126.8952425	83	200309	4.5	108	33	44700	46100	45000
4139	37.49689691	126.9091204	477	198904	3.8	72	22	27500	50500	39500
15573	37.5206014	126.905666	60	197104	0	32	10	7000	14400	12500
2884	37.51714138	126.8744735	217	199507	3.7	107	32	53700	53700	53500
22370	37.49063517	126.8865084	148	201109	3.1	76	23	29700	53000	33000
358	37.51522217	126.8727257	3100	198707	4	75	23	34500	103700	57500
1465	37.49605145	126.8752145	290	198710	4.5	78	24	26000	34700	32000
2616	37.48983472	126.8938821	497	199807	4.1	85	26	32200	55500	38500
33327	37.49309921	126.9049988	247	201607	4.3	79	24	36600	45000	43500
5226	37.49703788	126.8742086	125	200105	4.4	113	34	36900	39300	39000
38578	37.4943444	126.906973	859	202007	4	82	25	61000	72500	68000
1143	37.51904911	126.8756151	279	199210	4.4	105	32	52800	52800	53000
4398	37.52305628	126.8821696	114	199612	3.8	53	16	27300	40500	36000
2850	37.52038789	126.8772373	972	199707	4.3	92	28	56800	66600	60500
50176	37.5028008	126.913488	641	202012	5	80	24	66500	100000	77500
18045	37.5249154	126.889112	49	200612	5	65	20	29000	60700	58500
34938	37.5238023	126.883525	176	199911	4.3	76	23	27000	28200	28000
11066	37.4982266	126.911362	725	198609	4.1	72	22	24600	36200	30500
208	37.51757652	126.8735905	210	199211	3.7	100	30	49900	49900	50000
5402	37.4897655	126.897107	133	200108	3.1	102	31	35000	43000	40000
27060	37.49272418	126.9054663	43	199705	3.5	80	24	24000	45500	27000
6641	37.51485485	126.9127273	271	200410	3.9	76	23	39800	57100	45500
2576	37.48934033	126.8892603	1285	199811	3.8	61	18	21600	44700	26000
2617	37.4943656	126.87608	1400	198606	3.6	92	28	31800	33300	32500
1281	37.49649669	126.8736577	488	198812	3.3	47	14	14100	26400	18500
59012	37.495885	126.910205	42	201412	0	62	19	29500	56200	47500
6068	37.52481707	126.9000138	468	200306	4.4	105	32	59100	70500	65000
9890	37.51984475	126.8748129	230	200411	3.9	75	23	49000	100300	75000
1466	37.49298641	126.8771148	735	198908	3.5	56	17	18400	35600	31500
514	37.5239975	126.902621	600	199811	4.1	83	25	38800	54500	47000
2865	37.5243892	126.882546	388	199807	4.1	76	23	41800	55900	45500
5296	37.49636509	126.9111928	384	198404	4	57	17	14600	34500	25000
8913	37.48854008	126.8929974	132	198803	3	58	18	17500	26800	23500
5398	37.52068872	126.8754178	89	200106	4	67	20	38000	50500	43500
14030	37.48850924	126.8907993	498	200705	4	66	20	37900	46000	39000
11067	37.5222132	126.906709	115	199112	4.3	92	28	34200	43300	37500
10053	37.49495871	126.9101269	669	200508	4.2	78	24	45900	55100	52000
924	37.49729935	126.9122954	214	198308	3.5	74	22	21500	32500	28500
11264	37.52598	126.886765	116	200511	4.5	75	23	52200	57000	54500
20015	37.52640136	126.8941787	125	200911	5	107	32	53700	87500	55000
81624	37.51720106	126.91272	149	201206	0	23	7	13300	13600	13500
5606	37.49302545	126.9081753	217	199902	4	78	24	36200	47600	41000
6279	37.51872157	126.8726338	205	200311	0	78	24	55100	117200	75000
6101	37.51653835	126.9133	136	200207	4	107	32	44100	44100	44000
